jobId,title,companyName,companySize,industry,companyType,salaryMin,salaryMax,city,province,cityTier,education,experience,skills,welfare,publishDate,sourceUrl
SYN-001208,后端开发工程师,小米,5000-10000人,物联网,上市公司,22,44,合肥,安徽,二线,本科,3年及以下,React|Spark,结婚礼金|下午茶|技术培训|项目奖金,2025-09-30,https://synthetic.dataset/SYN-001208
SYN-001209,Rust开发工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,8,19,济南,山东,二线,大专,不限,Tomcat|Kotlin|Redis|JavaScript|GitLab CI,健身房|定期调薪|住房补贴|项目奖金|股票期权,2026-01-25,https://synthetic.dataset/SYN-001209
SYN-001210,云计算工程师,网易,5000人以上,互联网/游戏,上市公司,24,51,佛山,广东,二线,硕士,1年以内,DDD|Vue|Flink,住房补贴|带薪年假|餐补|五险一金,2026-07-02,https://synthetic.dataset/SYN-001210
SYN-001211,Rust开发工程师,长江存储,2000-5000人,互联网/游戏,民营,6,16,苏州,江苏,新一线,本科,3-5年,SVN|Go|React|JIRA|Selenium|Hadoop|机器学习|JMeter,下午茶|住房补贴|技术培训|生育礼金|定期调薪,2026-06-17,https://synthetic.dataset/SYN-001211
SYN-001212,后端开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,8,14,成都,四川,新一线,本科,3年及以下,Confluence|Matplotlib,通讯补贴|出国机会|餐补|零食不限量|生育礼金,2025-08-09,https://synthetic.dataset/SYN-001212
SYN-001213,系统管理员,紫光展锐,1000-2000人,医疗器械,民营,9,20,合肥,安徽,二线,大专,1年以内,MyBatis|GitLab CI|Rust,带薪年假|结婚礼金|通讯补贴|年终奖|补充商业保险|五险一金,2025-10-10,https://synthetic.dataset/SYN-001213
SYN-001214,后端开发工程师,联影医疗,1000-2000人,医疗器械,民营,6,9,武汉,湖北,新一线,博士,不限,Express|Linux|Hadoop|Kotlin,年终奖|零食不限量|定期调薪,2026-05-23,https://synthetic.dataset/SYN-001214
SYN-001215,前端开发工程师,美的集团,5000-10000人,新能源/电池,上市公司,15,35,重庆,重庆,新一线,本科,1-3年,TensorFlow|AWS|Hadoop|JavaScript,项目奖金|定期调薪|股票期权|健身房|生育礼金|结婚礼金,2025-10-15,https://synthetic.dataset/SYN-001215
SYN-001216,售前工程师,拼多多,5000-10000人,互联网/电商,上市公司,5,6,大连,辽宁,二线,本科,5-10年,阿里云|Hibernate,定期调薪|下午茶,2026-07-01,https://synthetic.dataset/SYN-001216
SYN-001217,数据库管理员(DBA),快手,5000-10000人,互联网/电商,上市公司,5,11,大连,辽宁,二线,硕士,应届,TensorFlow|Spark|Swift|GraphQL|HBase|Seaborn,扁平化管理|带薪年假,2025-12-31,https://synthetic.dataset/SYN-001217
SYN-001218,物联网工程师,海信集团,5000-10000人,家电制造,上市公司,5,14,合肥,安徽,二线,大专,3年及以下,MongoDB|Spring Cloud|NLP|敏捷开发|JavaScript|Cypress,交通补贴|项目奖金|定期调薪|结婚礼金|团建活动|年度体检,2026-01-08,https://synthetic.dataset/SYN-001218
SYN-001219,网络安全工程师,联影医疗,1000-2000人,医疗器械,民营,5,8,武汉,湖北,新一线,本科,3-5年,TypeScript|Rust|Shell,五险一金|定期调薪|扁平化管理|带薪年假|绩效奖金,2025-09-18,https://synthetic.dataset/SYN-001219
SYN-001220,区块链开发工程师,比亚迪,10000人以上,新能源汽车/电池,上市公司,24,51,西安,陕西,新一线,大专,1-3年,腾讯云|Shell|Tomcat|TypeScript|JUnit|Jenkins|GraphQL,通讯补贴|下午茶|定期调薪|扁平化管理,2025-08-22,https://synthetic.dataset/SYN-001220
SYN-001221,SRE工程师,比亚迪,10000人以上,新能源汽车/电池,上市公司,12,27,郑州,河南,新一线,本科,1年以内,微服务|HBase|Swift|JavaScript|Kubernetes|Elasticsearch|FastAPI|Angular,下午茶|年终奖|扁平化管理|健身房,2025-11-20,https://synthetic.dataset/SYN-001221
SYN-001222,技术总监,蔚来汽车,2000-5000人,云计算,上市公司,6,10,苏州,江苏,新一线,本科,1-3年,Django|HBase|NoSQL|Kubernetes|Shell|Node.js,项目奖金|补充商业保险|出国机会|绩效奖金|餐补|扁平化管理,2025-07-26,https://synthetic.dataset/SYN-001222
SYN-001223,推荐系统工程师,小鹏汽车,1000-2000人,新能源汽车,上市公司,22,43,南京,江苏,新一线,博士,3年及以下,Spring Cloud|深度学习|Rust,补充商业保险|扁平化管理|弹性工作制|出国机会|通讯补贴,2026-06-18,https://synthetic.dataset/SYN-001223
SYN-001224,Rust开发工程师,网易,5000人以上,互联网/游戏,上市公司,6,14,成都,四川,新一线,本科,5-10年,Go|Kubernetes|Git|Redis|MyBatis|React Native,交通补贴|团建活动,2026-03-04,https://synthetic.dataset/SYN-001224
SYN-001225,iOS开发工程师,理想汽车,2000-5000人,制造业/重工,上市公司,11,25,青岛,山东,二线,硕士,3-5年,NoSQL|DDD|深度学习|Express|C++|机器学习|Selenium|JUnit,定期调薪|住房补贴,2025-12-18,https://synthetic.dataset/SYN-001225
SYN-001226,机器人工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,5,9,合肥,安徽,二线,本科,应届,Spring Boot|Django|MyBatis|C++|JMeter|NumPy,通讯补贴|零食不限量|年终奖|绩效奖金|出国机会|餐补,2025-12-05,https://synthetic.dataset/SYN-001226
SYN-001227,UI/UX设计师,携程,5000-10000人,互联网/旅游,上市公司,30,64,苏州,江苏,新一线,不限,应届,NumPy|C++|Shell|JIRA|Pandas|TDD,五险一金|团建活动|生育礼金,2025-09-15,https://synthetic.dataset/SYN-001227
SYN-001228,架构师,大疆创新,2000-5000人,物联网,民营,9,17,天津,天津,新一线,本科,不限,Java|MongoDB|Linux,住房补贴|通讯补贴|团建活动|生育礼金,2026-05-26,https://synthetic.dataset/SYN-001228
SYN-001229,物联网工程师,比亚迪,10000人以上,新能源汽车/电池,上市公司,9,21,深圳,广东,一线,硕士,5-10年,Confluence|Tomcat|阿里云,结婚礼金|交通补贴|住房补贴|定期调薪,2025-08-14,https://synthetic.dataset/SYN-001229
SYN-001230,质量管理工程师,OPPO,5000-10000人,智能硬件,民营,4,11,北京,北京,一线,不限,3年及以下,Java|Linux,项目奖金|年终奖|通讯补贴|补充商业保险,2025-10-18,https://synthetic.dataset/SYN-001230
SYN-001231,iOS开发工程师,联影医疗,1000-2000人,医疗器械,民营,31,58,长沙,湖南,新一线,本科,3-5年,Flutter|NoSQL|GitLab CI|Swift|Vue|Redis,健身房|出国机会|带薪年假|下午茶|定期调薪|交通补贴,2025-12-19,https://synthetic.dataset/SYN-001231
SYN-001232,硬件工程师,理想汽车,2000-5000人,新能源汽车,上市公司,22,39,大连,辽宁,二线,本科,5-10年,Rust|OpenCV|JIRA|Django|深度学习,项目奖金|年终奖,2025-08-26,https://synthetic.dataset/SYN-001232
SYN-001233,后端开发工程师,京东,5000-10000人,互联网/电商,合资,11,29,天津,天津,新一线,不限,3-5年,GraphQL|PyTorch|Python,结婚礼金|下午茶|弹性工作制|绩效奖金,2026-06-11,https://synthetic.dataset/SYN-001233
SYN-001234,Go开发工程师,用友网络,2000-5000人,企业软件,上市公司,12,27,郑州,河南,新一线,大专,1年以内,Cypress|微服务|React,交通补贴|股票期权|五险一金|通讯补贴,2026-07-16,https://synthetic.dataset/SYN-001234
SYN-001235,机器人工程师,蚂蚁集团,5000-10000人,金融科技,民营,7,18,北京,北京,一线,本科,3-5年,Kotlin|Kubernetes|Shell|Linux|Jenkins|MongoDB|Hadoop|Nginx,零食不限量|生育礼金|结婚礼金|补充商业保险,2025-08-04,https://synthetic.dataset/SYN-001235
SYN-001236,质量管理工程师,字节跳动,10000人以上,在线教育,民营,24,53,东莞,广东,新一线,本科,不限,Go|Hadoop|Linux|Kotlin|TDD|GraphQL,股票期权|餐补|通讯补贴|五险一金|交通补贴|零食不限量,2025-10-26,https://synthetic.dataset/SYN-001236
SYN-001237,嵌入式软件工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,6,19,上海,上海,一线,硕士,3年及以下,JIRA|Linux,定期调薪|零食不限量,2025-11-10,https://synthetic.dataset/SYN-001237
SYN-001238,技术总监,腾讯,10000人以上,互联网/社交,上市公司,11,22,成都,四川,新一线,本科,不限,FastAPI|Redis|TDD|Azure|JIRA,结婚礼金|团建活动|生育礼金|通讯补贴|扁平化管理,2026-05-29,https://synthetic.dataset/SYN-001238
SYN-001239,产品经理,腾讯,10000人以上,互联网/社交,外商独资,40,81,重庆,重庆,新一线,大专,5-10年,Express|Angular,补充商业保险|股票期权|交通补贴,2025-10-04,https://synthetic.dataset/SYN-001239
SYN-001240,后端开发工程师,携程,5000-10000人,互联网/旅游,上市公司,11,25,大连,辽宁,二线,本科,3年及以下,Hadoop|RabbitMQ|TypeScript|Spark SQL,交通补贴|年终奖|绩效奖金,2025-07-26,https://synthetic.dataset/SYN-001240
SYN-001241,算法工程师,宁德时代,5000-10000人,新能源/电池,上市公司,11,22,苏州,江苏,新一线,本科,不限,Swift|微服务|MongoDB|GitLab CI,通讯补贴|带薪年假|弹性工作制,2025-10-19,https://synthetic.dataset/SYN-001241
SYN-001242,大数据开发工程师,携程,5000-10000人,互联网/旅游,上市公司,18,33,福州,福建,二线,本科,应届,NumPy|Matplotlib,结婚礼金|弹性工作制|下午茶,2026-03-23,https://synthetic.dataset/SYN-001242
SYN-001243,数据分析师,小米,5000-10000人,智能硬件,上市公司,30,63,东莞,广东,新一线,本科,1年以内,React|Shell|Grafana|SQL|PostgreSQL|Flutter|Flink,五险一金|通讯补贴|股票期权,2026-05-14,https://synthetic.dataset/SYN-001243
SYN-001244,架构师,拼多多,5000-10000人,互联网/电商,上市公司,40,78,深圳,广东,一线,大专,应届,MyBatis|NoSQL|RabbitMQ|Express|RocketMQ|NLTK|SQL,年度体检|补充商业保险|健身房,2026-02-11,https://synthetic.dataset/SYN-001244
SYN-001245,技术支持工程师,贝壳找房,5000-10000人,制造业/重工,上市公司,5,6,武汉,湖北,新一线,博士,3年及以下,Hibernate|Docker|Pandas|Azure|Cypress|RESTful API|NLTK|PyTorch,年度体检|零食不限量|五险一金|餐补|生育礼金,2026-04-26,https://synthetic.dataset/SYN-001245
SYN-001246,运维工程师,莉莉丝游戏,500-1000人,游戏,民营,12,20,福州,福建,二线,本科,不限,Zookeeper|Flink|Express,生育礼金|补充商业保险|技术培训,2025-11-20,https://synthetic.dataset/SYN-001246
SYN-001247,风控算法工程师,丁香园,200-500人,互联网医疗,民营,21,38,苏州,江苏,新一线,大专,1年以内,Azure|C++|MyBatis|Redis|JMeter,定期调薪|绩效奖金|团建活动|项目奖金,2026-05-13,https://synthetic.dataset/SYN-001247
SYN-001248,Rust开发工程师,奇安信,2000-5000人,网络安全,上市公司,21,45,成都,四川,新一线,本科,1年以内,JIRA|React Native,住房补贴|扁平化管理,2025-09-13,https://synthetic.dataset/SYN-001248
SYN-001249,后端开发工程师,贝壳找房,5000-10000人,互联网/房产,上市公司,2,10,合肥,安徽,二线,硕士,3年及以下,Tomcat|SQL|Seaborn|SVN|OpenCV|Python|Jenkins|PostgreSQL,扁平化管理|零食不限量,2025-10-01,https://synthetic.dataset/SYN-001249
SYN-001250,Rust开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,4,5,厦门,福建,二线,本科,不限,React|Elasticsearch|RESTful API|Linux|SQL|Kafka|Spring Boot,结婚礼金|团建活动|住房补贴|通讯补贴|扁平化管理,2026-01-17,https://synthetic.dataset/SYN-001250
SYN-001251,技术文档工程师,BOSS直聘,1000-2000人,互联网/招聘,上市公司,2,7,上海,上海,一线,大专,1年以内,React|MySQL|OpenCV|Shell,通讯补贴|带薪年假|住房补贴|团建活动|餐补,2026-06-14,https://synthetic.dataset/SYN-001251
SYN-001252,iOS开发工程师,小鹏汽车,1000-2000人,新能源汽车,上市公司,12,22,青岛,山东,二线,本科,5-10年,Flink|NLTK|Prometheus|SQL|Rust|MongoDB|Spring Cloud|微服务,带薪年假|技术培训|结婚礼金|项目奖金|绩效奖金,2026-01-09,https://synthetic.dataset/SYN-001252
SYN-001253,售前工程师,微众银行,1000-2000人,金融科技,民营,20,33,东莞,广东,新一线,大专,应届,React|Jenkins,年终奖|交通补贴|餐补,2025-11-25,https://synthetic.dataset/SYN-001253
SYN-001254,产品经理,携程,5000-10000人,互联网/旅游,上市公司,10,17,厦门,福建,二线,博士,3-5年,JIRA|AWS|Hibernate,交通补贴|住房补贴|股票期权|年度体检|年终奖|项目奖金,2025-12-21,https://synthetic.dataset/SYN-001254
SYN-001255,Android开发工程师,京东,5000-10000人,互联网/电商,上市公司,11,23,南京,江苏,新一线,本科,不限,Flask|Pandas|OpenCV|Rust|Swift|SVN|Linux|MyBatis,健身房|通讯补贴|结婚礼金|弹性工作制,2026-01-20,https://synthetic.dataset/SYN-001255
SYN-001256,网络安全工程师,京东,5000-10000人,互联网/电商,国企,17,34,广州,广东,一线,本科,1年以内,腾讯云|Nginx|SQL|Linux|Vue,健身房|五险一金|生育礼金|结婚礼金,2025-09-30,https://synthetic.dataset/SYN-001256
SYN-001257,质量管理工程师,奇安信,2000-5000人,网络安全,上市公司,36,73,大连,辽宁,二线,本科,应届,C++|Swift|腾讯云|Shell|Hadoop|Matplotlib|Tomcat,健身房|生育礼金|弹性工作制|下午茶,2025-10-19,https://synthetic.dataset/SYN-001257
SYN-001258,推荐系统工程师,快手,5000-10000人,互联网/短视频,上市公司,22,45,广州,广东,一线,大专,5-10年,Linux|JavaScript|Shell|计算机视觉|Hadoop|TypeScript|Pandas,补充商业保险|餐补|股票期权|零食不限量|住房补贴,2026-04-07,https://synthetic.dataset/SYN-001258
SYN-001259,AI训练师,小米,5000-10000人,智能硬件,上市公司,5,17,长沙,湖南,新一线,硕士,应届,微服务|深度学习|RocketMQ|Zookeeper|计算机视觉|Spark SQL,团建活动|股票期权|年度体检|下午茶,2026-04-07,https://synthetic.dataset/SYN-001259
SYN-001260,风控算法工程师,中兴通讯,5000-10000人,企业软件,上市公司,14,27,福州,福建,二线,不限,1年以内,Angular|Docker|Java|Go|RESTful API|Swift|Kubernetes|Prometheus,生育礼金|带薪年假|健身房|五险一金,2026-06-04,https://synthetic.dataset/SYN-001260
SYN-001261,AI训练师,海康威视,5000-10000人,安防/AI,上市公司,3,7,成都,四川,新一线,大专,3-5年,React Native|OpenCV|PostgreSQL|Python|MySQL|Matplotlib|Spring Cloud|FastAPI,结婚礼金|带薪年假|定期调薪|团建活动,2026-03-22,https://synthetic.dataset/SYN-001261
SYN-001262,iOS开发工程师,滴滴出行,2000-5000人,互联网/出行,民营,11,28,西安,陕西,新一线,本科,1-3年,Docker|RESTful API|Hibernate,扁平化管理|定期调薪,2026-01-13,https://synthetic.dataset/SYN-001262
SYN-001263,产品经理,OPPO,5000-10000人,智能硬件,民营,22,40,杭州,浙江,新一线,不限,5-10年,AWS|Shell|NLP|SVN|React Native|React|Angular,五险一金|通讯补贴|结婚礼金|补充商业保险,2026-07-13,https://synthetic.dataset/SYN-001263
SYN-001264,全栈开发工程师,宁德时代,5000-10000人,制造业/重工,上市公司,11,25,青岛,山东,二线,本科,3-5年,Zookeeper|Tomcat|Elasticsearch|Cypress|NumPy|HBase|PyTorch,定期调薪|住房补贴|股票期权,2026-04-04,https://synthetic.dataset/SYN-001264
SYN-001265,SRE工程师,拼多多,5000-10000人,互联网/电商,上市公司,13,28,深圳,广东,一线,本科,应届,Hive|TypeScript|Go,交通补贴|补充商业保险|年终奖|零食不限量|技术培训|股票期权,2025-12-05,https://synthetic.dataset/SYN-001265
SYN-001266,机器人工程师,海信集团,5000-10000人,家电制造,外商独资,13,29,大连,辽宁,二线,不限,1年以内,Prometheus|敏捷开发|Scikit-learn|DDD,股票期权|带薪年假|补充商业保险|项目奖金|定期调薪,2026-04-24,https://synthetic.dataset/SYN-001266
SYN-001267,数据工程师,百度,5000-10000人,互联网/搜索,上市公司,16,29,成都,四川,新一线,硕士,应届,Kubernetes|FastAPI|Redis|Selenium|微服务,健身房|项目奖金,2026-06-05,https://synthetic.dataset/SYN-001267
SYN-001268,Java开发工程师,知乎,1000-2000人,互联网/内容,外商独资,21,42,武汉,湖北,新一线,本科,不限,Spark|Django|Pandas,出国机会|下午茶|扁平化管理|补充商业保险|五险一金,2025-12-24,https://synthetic.dataset/SYN-001268
SYN-001269,数据分析师,京东方,5000-10000人,显示面板,创业公司,35,71,天津,天津,新一线,本科,3-5年,MySQL|NumPy|机器学习|Flink,下午茶|五险一金|弹性工作制|补充商业保险|绩效奖金,2025-12-11,https://synthetic.dataset/SYN-001269
SYN-001270,AI训练师,小红书,2000-5000人,互联网/社交电商,民营,9,17,郑州,河南,新一线,大专,3-5年,TensorFlow|DDD|Flask|React Native|Kafka|RESTful API|Tomcat|Flutter,零食不限量|餐补|带薪年假,2026-01-07,https://synthetic.dataset/SYN-001270
SYN-001271,测试开发工程师,BOSS直聘,1000-2000人,互联网/招聘,上市公司,10,19,佛山,广东,二线,本科,3年及以下,React|Flask|Go|Spark SQL|Python|Spark,交通补贴|团建活动,2026-05-07,https://synthetic.dataset/SYN-001271
SYN-001272,大数据开发工程师,丁香园,200-500人,互联网医疗,民营,11,25,苏州,江苏,新一线,博士,应届,C++|Linux|Elasticsearch|Kafka|Flutter,通讯补贴|定期调薪|生育礼金,2026-03-19,https://synthetic.dataset/SYN-001272
SYN-001273,区块链开发工程师,宁德时代,5000-10000人,新能源/电池,上市公司,9,21,东莞,广东,新一线,本科,5-10年,微服务|Grafana|SQL|React Native|MongoDB,结婚礼金|出国机会|健身房,2026-01-23,https://synthetic.dataset/SYN-001273
SYN-001274,推荐系统工程师,蔚来汽车,2000-5000人,新能源汽车,上市公司,7,9,大连,辽宁,二线,本科,3-5年,Java|Kubernetes|HBase|Git|Flink|NumPy|Redis|Nginx,补充商业保险|股票期权|年终奖|结婚礼金,2026-03-26,https://synthetic.dataset/SYN-001274
SYN-001275,云计算工程师,美团,5000-10000人,互联网/生活服务,上市公司,2,9,郑州,河南,新一线,硕士,应届,Express|MongoDB|Kotlin,通讯补贴|补充商业保险|带薪年假|技术培训|扁平化管理|定期调薪,2026-02-19,https://synthetic.dataset/SYN-001275
SYN-001276,售前工程师,美的集团,5000-10000人,家电制造,上市公司,8,14,长沙,湖南,新一线,本科,5-10年,Kafka|Cypress|Rust|HBase|Grafana,住房补贴|年终奖|零食不限量,2025-10-12,https://synthetic.dataset/SYN-001276
SYN-001277,技术支持工程师,三一重工,5000-10000人,制造业/重工,上市公司,9,21,佛山,广东,二线,本科,不限,Python|PostgreSQL|C++|Grafana|Flutter|HBase|Confluence,餐补|扁平化管理,2025-11-03,https://synthetic.dataset/SYN-001277
SYN-001278,Go开发工程师,知乎,1000-2000人,互联网/内容,上市公司,40,83,东莞,广东,新一线,大专,应届,Spark SQL|Hibernate|Git|Elasticsearch,年终奖|年度体检|生育礼金|带薪年假|通讯补贴|健身房,2026-06-27,https://synthetic.dataset/SYN-001278
SYN-001279,后端开发工程师,长江存储,2000-5000人,芯片制造,民营,8,11,广州,广东,一线,硕士,1-3年,TensorFlow|MySQL|Shell|Tomcat|NLTK|React Native|Azure|C++,下午茶|五险一金|年终奖|定期调薪|绩效奖金,2026-06-27,https://synthetic.dataset/SYN-001279
SYN-001280,质量管理工程师,小米,5000-10000人,智能硬件,上市公司,20,38,合肥,安徽,二线,本科,1-3年,PostgreSQL|GitLab CI,零食不限量|项目奖金|扁平化管理|补充商业保险,2026-03-08,https://synthetic.dataset/SYN-001280
SYN-001281,NLP算法工程师,小鹏汽车,1000-2000人,新能源汽车,上市公司,24,51,南京,江苏,新一线,本科,不限,Angular|Flink|RocketMQ|Selenium|Redis|React|Docker|Zookeeper,项目奖金|餐补|零食不限量|生育礼金|补充商业保险,2025-11-18,https://synthetic.dataset/SYN-001281
SYN-001282,硬件工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,8,17,大连,辽宁,二线,硕士,1-3年,GraphQL|Swift|Git|Flink|深度学习,餐补|生育礼金|股票期权|下午茶|年度体检|定期调薪,2025-12-20,https://synthetic.dataset/SYN-001282
SYN-001283,前端开发工程师,科大讯飞,2000-5000人,互联网/游戏,上市公司,21,44,杭州,浙江,新一线,硕士,应届,Flask|RabbitMQ|Git|GraphQL|Grafana|Angular|PostgreSQL|OpenCV,年终奖|股票期权,2025-09-30,https://synthetic.dataset/SYN-001283
SYN-001284,CV算法工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,11,28,福州,福建,二线,硕士,应届,Spark SQL|Python|Hive|机器学习|MongoDB,项目奖金|补充商业保险,2025-10-12,https://synthetic.dataset/SYN-001284
SYN-001285,数据库管理员(DBA),用友网络,2000-5000人,企业软件,上市公司,35,75,济南,山东,二线,本科,5-10年,Hadoop|Flink|Rust|PostgreSQL|Redis,团建活动|五险一金|交通补贴,2025-11-06,https://synthetic.dataset/SYN-001285
SYN-001286,Java开发工程师,奇安信,2000-5000人,网络安全,上市公司,12,27,济南,山东,二线,硕士,1年以内,计算机视觉|Matplotlib|Shell,年终奖|团建活动|交通补贴|通讯补贴,2025-10-07,https://synthetic.dataset/SYN-001286
SYN-001287,大数据开发工程师,金山软件,1000-2000人,办公软件,上市公司,3,12,西安,陕西,新一线,本科,1-3年,NoSQL|Swift|MyBatis|RabbitMQ,带薪年假|五险一金|餐补|扁平化管理|项目奖金,2026-03-02,https://synthetic.dataset/SYN-001287
SYN-001288,游戏服务端开发,小鹏汽车,1000-2000人,新能源汽车,民营,5,8,北京,北京,一线,硕士,3-5年,Shell|MyBatis|Azure|TensorFlow|NumPy|TypeScript,年终奖|餐补|补充商业保险|带薪年假|住房补贴|生育礼金,2026-02-17,https://synthetic.dataset/SYN-001288
SYN-001289,游戏服务端开发,百度,5000-10000人,互联网/搜索,上市公司,16,29,武汉,湖北,新一线,本科,3-5年,Elasticsearch|Django|Hive|RabbitMQ|Spark|阿里云|Spring Cloud,餐补|技术培训|零食不限量,2026-04-18,https://synthetic.dataset/SYN-001289
SYN-001290,iOS开发工程师,小红书,2000-5000人,互联网/社交电商,民营,13,26,福州,福建,二线,本科,3年及以下,RocketMQ|Hive|Go|深度学习|OpenCV|Python|Nginx|Vue,餐补|住房补贴|下午茶|股票期权,2026-06-02,https://synthetic.dataset/SYN-001290
SYN-001291,推荐系统工程师,三一重工,5000-10000人,制造业/重工,上市公司,20,45,合肥,安徽,二线,本科,1-3年,Jenkins|GraphQL|TypeScript|Elasticsearch,绩效奖金|通讯补贴|交通补贴|扁平化管理|技术培训|零食不限量,2026-03-13,https://synthetic.dataset/SYN-001291
SYN-001292,DevOps工程师,蚂蚁集团,5000-10000人,金融科技,民营,12,18,长沙,湖南,新一线,博士,5-10年,Go|Java|AWS,定期调薪|零食不限量,2026-01-16,https://synthetic.dataset/SYN-001292
SYN-001293,Android开发工程师,字节跳动,10000人以上,互联网/内容,民营,19,38,大连,辽宁,二线,本科,1-3年,Go|Jenkins|Confluence|Nginx|OpenCV|MongoDB,出国机会|弹性工作制,2026-05-04,https://synthetic.dataset/SYN-001293
SYN-001294,技术文档工程师,鹰角网络,200-500人,游戏,民营,12,23,佛山,广东,二线,本科,3-5年,TypeScript|Git|Matplotlib|NLTK|RESTful API|Jenkins|Shell,下午茶|带薪年假|技术培训|交通补贴,2025-08-29,https://synthetic.dataset/SYN-001294
SYN-001295,Go开发工程师,联影医疗,1000-2000人,医疗器械,民营,35,75,长沙,湖南,新一线,本科,1-3年,Seaborn|GitLab CI|PyTorch|Zookeeper,弹性工作制|年度体检|健身房|结婚礼金|生育礼金,2026-06-02,https://synthetic.dataset/SYN-001295
SYN-001296,C++开发工程师,奇安信,2000-5000人,网络安全,上市公司,40,85,苏州,江苏,新一线,硕士,3年及以下,Docker|Kafka|Seaborn|敏捷开发|C++|Python|Jenkins|MongoDB,项目奖金|零食不限量|餐补|年度体检,2026-03-07,https://synthetic.dataset/SYN-001296
SYN-001297,质量管理工程师,米哈游,2000-5000人,游戏,民营,30,60,东莞,广东,新一线,本科,3-5年,机器学习|Spring Cloud,补充商业保险|五险一金|弹性工作制|团建活动,2025-12-04,https://synthetic.dataset/SYN-001297
SYN-001298,AI训练师,美团,5000-10000人,互联网/生活服务,上市公司,19,39,重庆,重庆,新一线,硕士,应届,FastAPI|NLTK|腾讯云|Linux,餐补|绩效奖金|通讯补贴,2026-06-10,https://synthetic.dataset/SYN-001298
SYN-001299,测试开发工程师,旷视科技,500-1000人,人工智能,外商独资,30,62,重庆,重庆,新一线,硕士,不限,Git|Docker|Pandas|深度学习|Spring Cloud|Grafana,绩效奖金|零食不限量|年终奖|扁平化管理|技术培训|补充商业保险,2026-07-15,https://synthetic.dataset/SYN-001299
SYN-001300,SRE工程师,BOSS直聘,1000-2000人,智能硬件,上市公司,20,44,南京,江苏,新一线,大专,3年及以下,Python|Hadoop|微服务|Redis|Hive|阿里云|JIRA,补充商业保险|绩效奖金|下午茶|五险一金|年度体检|健身房,2025-09-15,https://synthetic.dataset/SYN-001300
SYN-001301,嵌入式软件工程师,蔚来汽车,2000-5000人,新能源汽车,民营,19,38,西安,陕西,新一线,本科,5-10年,Spark SQL|NoSQL,健身房|技术培训|餐补,2026-02-02,https://synthetic.dataset/SYN-001301
SYN-001302,测试开发工程师,丁香园,200-500人,互联网医疗,民营,4,6,南京,江苏,新一线,硕士,3年及以下,机器学习|Nginx,生育礼金|通讯补贴|技术培训|餐补|健身房,2025-09-17,https://synthetic.dataset/SYN-001302
SYN-001303,CV算法工程师,字节跳动,10000人以上,互联网/内容,民营,19,45,上海,上海,一线,本科,3-5年,Express|MongoDB|RabbitMQ|Elasticsearch|DDD,下午茶|扁平化管理,2025-11-18,https://synthetic.dataset/SYN-001303
SYN-001304,游戏服务端开发,三一重工,5000-10000人,制造业/重工,上市公司,17,40,青岛,山东,二线,本科,3-5年,SVN|JIRA|Kubernetes|MySQL|Linux|深度学习,弹性工作制|团建活动,2025-08-16,https://synthetic.dataset/SYN-001304
SYN-001305,硬件工程师,长江存储,2000-5000人,芯片制造,民营,16,29,上海,上海,一线,大专,3年及以下,PyTorch|Prometheus|Kotlin|RabbitMQ|JIRA,零食不限量|扁平化管理|生育礼金|带薪年假|五险一金,2026-05-29,https://synthetic.dataset/SYN-001305
SYN-001306,Android开发工程师,丁香园,200-500人,互联网医疗,民营,16,34,厦门,福建,二线,博士,3-5年,GitLab CI|Express|Hive,股票期权|下午茶|交通补贴|餐补,2026-02-13,https://synthetic.dataset/SYN-001306
SYN-001307,数据库管理员(DBA),京东方,5000-10000人,显示面板,上市公司,11,27,上海,上海,一线,硕士,1-3年,Shell|GitLab CI|深度学习,结婚礼金|交通补贴|补充商业保险,2025-08-31,https://synthetic.dataset/SYN-001307
SYN-001308,区块链开发工程师,携程,5000-10000人,云计算,上市公司,17,37,北京,北京,一线,大专,不限,Java|Hadoop|PostgreSQL|NumPy|Docker|Spring Boot|Hibernate,住房补贴|技术培训|通讯补贴|扁平化管理|绩效奖金|结婚礼金,2025-09-12,https://synthetic.dataset/SYN-001308
SYN-001309,数据工程师,蚂蚁集团,5000-10000人,金融科技,民营,41,79,郑州,河南,新一线,不限,3-5年,MongoDB|Flask|RabbitMQ,团建活动|绩效奖金|五险一金|健身房|年度体检|下午茶,2026-01-01,https://synthetic.dataset/SYN-001309
SYN-001310,机器人工程师,大疆创新,2000-5000人,在线教育,民营,41,83,南京,江苏,新一线,大专,3-5年,JIRA|计算机视觉|Python,年度体检|交通补贴|下午茶|餐补|扁平化管理|生育礼金,2026-05-19,https://synthetic.dataset/SYN-001310
